Year,Sex,ICD10 Diagnosis,Diagnosis Type,Value_adm,Value_fat,Smoking Prevalence,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix)
2011,Male,Other arterial disease,Circulatory diseases which can be caused by smoking,28427.0,1208.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Pancreas,Cancers which can be caused by smoking,15598.0,4297.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,3249.0,,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,93355.0,12486.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Stomach,Cancers which can be caused by smoking,18110.0,3057.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,17316.0,1745.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,88124.0,29394.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Unspecified Site,Cancers which can be caused by smoking,6038.0,5997.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Upper Respiratory Sites,Cancers which can be caused by smoking,25001.0,2107.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2012,Female,Age Related Cataract 45+,Other diseases which can be caused by smoking,83886.0,,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,All admissions,All admissions,5625315.0,,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,All cancers,All cancers,838827.0,77088.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,All circulatory diseases,All circulatory diseases,411344.0,73392.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,All deaths,All deaths,,270179.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,118066.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,All diseases of the digestive system,All diseases of the digestive system,678666.0,12271.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,All diseases which can be caused by smoking,All diseases which can be caused by smoking,723009.0,,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,All respiratory diseases,All respiratory diseases,337440.0,45668.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4245.0,3724.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Atherosclerosis,Circulatory diseases which can be caused by smoking,4035.0,104.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Bladder,Cancers which can be caused by smoking,23028.0,1815.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,60185.0,21463.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Cervical,Cancers which can be caused by smoking,7576.0,802.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,106919.0,20031.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,4748.0,708.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Crohns Disease,Digestive diseases which can be caused caused by smoking,21016.0,,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Hip Fracture 55+,Other diseases which can be caused by smoking,52496.0,,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,106113.0,27386.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Kidney and Renal Pelvis,Cancers which can be caused by smoking,4881.0,1374.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Larynx,Cancers which can be caused by smoking,1394.0,229.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Myeloid Leukaemia,Cancers which can be caused by smoking,17926.0,1161.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Oesophagus,Cancers which can be caused by smoking,13173.0,3182.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Other Heart Disease,Circulatory diseases which can be caused by smoking,135126.0,14520.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Other arterial disease,Circulatory diseases which can be caused by smoking,20121.0,1570.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Pancreas,Cancers which can be caused by smoking,13224.0,4525.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,5047.0,,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,98045.0,15951.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Spontaneous Abortion,Other diseases which can be caused by smoking,12078.0,,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Stomach,Cancers which can be caused by smoking,6150.0,1587.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,15770.0,1350.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,65239.0,21882.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Unspecified Site,Cancers which can be caused by smoking,5133.0,5185.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Female,Upper Respiratory Sites,Cancers which can be caused by smoking,8555.0,917.0,19.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Age Related Cataract 45+,Other diseases which can be caused by smoking,61716.0,,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,All admissions,All admissions,5117092.0,,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,All cancers,All cancers,877553.0,95049.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,All circulatory diseases,All circulatory diseases,604002.0,75073.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,All deaths,All deaths,,265670.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,123302.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,All diseases of the digestive system,All diseases of the digestive system,678947.0,11328.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,All diseases which can be caused by smoking,All diseases which can be caused by smoking,877193.0,,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,All respiratory diseases,All respiratory diseases,334964.0,43422.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,14972.0,5474.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Atherosclerosis,Circulatory diseases which can be caused by smoking,8436.0,75.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Bladder,Cancers which can be caused by smoking,81279.0,4259.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,63172.0,14683.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Cervical,Cancers which can be caused by smoking,0.0,0.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,99986.0,21392.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,5585.0,1259.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Crohns Disease,Digestive diseases which can be caused caused by smoking,16847.0,,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Hip Fracture 55+,Other diseases which can be caused by smoking,19494.0,,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,228924.0,39934.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Kidney and Renal Pelvis,Cancers which can be caused by smoking,12327.0,2889.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Larynx,Cancers which can be caused by smoking,7124.0,905.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Myeloid Leukaemia,Cancers which can be caused by smoking,28882.0,1712.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Oesophagus,Cancers which can be caused by smoking,34824.0,7340.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Other Heart Disease,Circulatory diseases which can be caused by smoking,175801.0,10594.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Other arterial disease,Circulatory diseases which can be caused by smoking,29078.0,1217.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Pancreas,Cancers which can be caused by smoking,14824.0,4393.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,3318.0,,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,106533.0,12591.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Stomach,Cancers which can be caused by smoking,17162.0,3056.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,17223.0,1528.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,86855.0,29207.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Unspecified Site,Cancers which can be caused by smoking,5170.0,5877.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2012,Male,Upper Respiratory Sites,Cancers which can be caused by smoking,25459.0,2317.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0
2013,Female,Age Related Cataract 45+,Other diseases which can be caused by smoking,92340.0,,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,All admissions,All admissions,5796060.0,,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,All cancers,All cancers,879482.0,76712.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,All circulatory diseases,All circulatory diseases,415391.0,71135.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,All deaths,All deaths,,271737.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,117179.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,All diseases of the digestive system,All diseases of the digestive system,708329.0,12098.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,All diseases which can be caused by smoking,All diseases which can be caused by smoking,738810.0,,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,All respiratory diseases,All respiratory diseases,329540.0,47473.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4241.0,3390.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Atherosclerosis,Circulatory diseases which can be caused by smoking,4939.0,81.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Bladder,Cancers which can be caused by smoking,22075.0,1795.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,59260.0,20179.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Cervical,Cancers which can be caused by smoking,7800.0,763.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,101970.0,21244.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,4439.0,842.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Crohns Disease,Digestive diseases which can be caused caused by smoking,23601.0,,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Hip Fracture 55+,Other diseases which can be caused by smoking,53905.0,,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,103301.0,26616.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Kidney and Renal Pelvis,Cancers which can be caused by smoking,5185.0,1391.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Larynx,Cancers which can be caused by smoking,1165.0,235.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Myeloid Leukaemia,Cancers which can be caused by smoking,17520.0,1158.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Oesophagus,Cancers which can be caused by smoking,12919.0,3210.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Other Heart Disease,Circulatory diseases which can be caused by smoking,139059.0,14692.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Other arterial disease,Circulatory diseases which can be caused by smoking,19909.0,1644.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Pancreas,Cancers which can be caused by smoking,14492.0,4448.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,5235.0,,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,97386.0,15822.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Spontaneous Abortion,Other diseases which can be caused by smoking,11689.0,,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Stomach,Cancers which can be caused by smoking,6150.0,1538.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,15555.0,1279.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,69861.0,21951.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Unspecified Site,Cancers which can be caused by smoking,5572.0,5002.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Female,Upper Respiratory Sites,Cancers which can be caused by smoking,8642.0,999.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Age Related Cataract 45+,Other diseases which can be caused by smoking,67151.0,,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,All admissions,All admissions,5261379.0,,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,All cancers,All cancers,910855.0,95057.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,All circulatory diseases,All circulatory diseases,608121.0,75533.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,All deaths,All deaths,,270449.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,124504.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,All diseases of the digestive system,All diseases of the digestive system,700175.0,11260.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,All diseases which can be caused by smoking,All diseases which can be caused by smoking,895456.0,,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,All respiratory diseases,All respiratory diseases,335054.0,45218.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,15271.0,5258.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Atherosclerosis,Circulatory diseases which can be caused by smoking,10899.0,77.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Bladder,Cancers which can be caused by smoking,79802.0,4031.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,62088.0,14495.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Cervical,Cancers which can be caused by smoking,0.0,0.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,97633.0,22118.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,5370.0,1293.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Crohns Disease,Digestive diseases which can be caused caused by smoking,18794.0,,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Hip Fracture 55+,Other diseases which can be caused by smoking,20782.0,,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
2013,Male,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,226281.0,40149.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0
